genre,artist_name,track_name,track_id,popularity,acousticness,danceability,duration_ms,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,valence
Classical,Wolfgang Amadeus Mozart,"Requiem, K. 626: IV. Domine Jesu",0TCFbpSMaCJGQrGaIX2o8l,16,0.985,0.124,220200,0.363,0.657,G,0.276,-15.79,Minor,0.0369,85.461,4-Apr,0.14
Classical,Wolfgang Amadeus Mozart,"Divertimento in D Major, K. 136 ""Salzburg Symphony No. 1"": II. Andante",4lWZhumFcgMFCoLVuD0VLE,10,0.571,0.204,249133,0.0838,0.888,G,0.196,-23.778,Major,0.0462,104.656,3-Apr,0.0922
Classical,Wolfgang Amadeus Mozart,"Requiem, K. 626: V. Sanctus",1kVgtxBv60pDuyN0Hp5C3i,16,0.972,0.208,137613,0.478,0.973,D,0.116,-10.248,Major,0.034,90.294,3-Apr,0.0619
Classical,Wolfgang Amadeus Mozart,"Divertimento in D Major, K. 136 ""Salzburg Symphony No. 1"": III. Presto",67Yb1w58fyXQUYZyRpx7Rv,10,0.722,0.601,184667,0.305,0.644,D,0.769,-18.885,Major,0.188,80.129,4-Apr,0.52
Classical,Wolfgang Amadeus Mozart,"6 Minuets, K. 599: No. 5 in F Major",3cG8oTFUsxjf4Bf4CeKLX4,0,0.706,0.566,121000,0.00897,0.699,C,0.104,-22.69,Major,0.0468,125.932,3-Apr,0.652
Classical,Wolfgang Amadeus Mozart,"La clemenza di Tito, K. 621, Act II: Già de' publici giuochi",2ZfoKcjEfCJBsZXqRApTrp,0,0.931,0.385,68400,0.28,0,F,0.79,-26.128,Major,0.222,143.527,3-Apr,0.197
Classical,Wolfgang Amadeus Mozart,"Die Zauberflöte, K. 620: Der Hölle Rache kocht in meinem Herzen",4mejASKZBaj8jPsHvvNwTn,31,0.98,0.422,199400,0.18,0.358,F,0.685,-19.507,Major,0.0695,138.764,4-Apr,0.234
Classical,Wolfgang Amadeus Mozart,"Requiem in D Minor, K. 626: II. Kyrie eleison (Live)",6nwwcAHBUNask9NN5MeXXw,13,0.993,0.275,179240,0.409,0.825,A#,0.215,-16.666,Major,0.0322,77.858,4-Apr,0.225
Classical,Wolfgang Amadeus Mozart,"Le nozze di Figaro, K. 492 (Excerpts Sung in German): Ich weiss nicht, wo ich bin",1jjnTvb2gLjBM1mmgIAheI,29,0.98,0.273,196307,0.0962,0,D#,0.0965,-19.324,Major,0.0668,69.095,4-Apr,0.209
Classical,Wolfgang Amadeus Mozart,"Le nozze di Figaro, K. 492 (Excerpts Sung in German): Endlich naht sich die Stunde - O säume länger nicht",0QA78fOAyDPzKIcCpRLAPO,26,0.955,0.248,343560,0.119,2.91E-05,F#,0.136,-22.942,Major,0.0942,81.231,3-Apr,0.0567
Classical,Wolfgang Amadeus Mozart,"Die Zauberflöte, K. 620: Der Vogelfänger bin ich ja",3ov9rNQounEzW1UK8vx2BU,29,0.737,0.371,163760,0.165,0,D,0.175,-22.643,Major,0.0532,79.594,4-Apr,0.566
Classical,Wolfgang Amadeus Mozart,"Piano Concerto No. 21 in C Major, K. 467: I. Allegro maestoso",4f9ZydAFCHA1ViyPnwyg4o,25,0.961,0.341,843013,0.194,0.903,C,0.122,-17.987,Major,0.0322,135.504,4-Apr,0.202
Classical,Wolfgang Amadeus Mozart,"Le nozze di Figaro, K. 492 (Excerpts Sung in German): Warum gabst bis heute",3IStc2hY3tWSOKsucfdjwr,28,0.983,0.348,184093,0.123,0,A#,0.135,-20.012,Major,0.0503,99.165,4-Apr,0.233
Classical,Wolfgang Amadeus Mozart,"Don Giovanni, K. 527: Il mio tesoro intanto",1wNsQ2Evh3o0xCXG7KsxWc,26,0.976,0.172,299267,0.261,0.00401,F,0.398,-17.024,Major,0.0381,84.055,4-Apr,0.241
Classical,Wolfgang Amadeus Mozart,"Piano Concerto No. 21 in C Major, K. 467: III. Allegro vivace assai",3Lmnkxi1h9Edl46yMJ5iFG,22,0.978,0.422,351920,0.235,0.939,C,0.105,-18.14,Major,0.0406,86.611,4-Apr,0.274
Classical,Wolfgang Amadeus Mozart,"Le nozze di Figaro, K. 492 (Excerpts Sung in German): Wo Susanna nur bleibt - Wohin seid ihr, oh Stunden der Wonne",2h8Ga6t1vhz2bmPzwSwNI5,27,0.981,0.356,443640,0.128,0,C,0.856,-19.055,Major,0.0571,131.599,4-Apr,0.145
Classical,Wolfgang Amadeus Mozart,"Le nozze di Figaro, K. 492: Hai gia vinta la causa! Cosa sento!",0VJeVUVgmVZH17jVDmgHJU,23,0.945,0.364,308427,0.205,5.51E-06,D,0.499,-16.808,Major,0.0467,85.166,4-Apr,0.275
Classical,Wolfgang Amadeus Mozart,"Concerto No. 4 in E-Flat Major, K.495: III. Rondo. Allegro Vivace",5Wawc2UZ2scEbF8sm8t5uq,23,0.993,0.417,238264,0.126,0.899,A#,0.109,-21.573,Major,0.0474,121.678,4-Apr,0.517
Classical,Wolfgang Amadeus Mozart,"Die Entführung aus dem Serail, K. 384: Welch ein Geschick! O Qual der Seele!",1yio1WvSGetr8B7a99HwFH,25,0.957,0.334,426307,0.172,0,A#,0.0867,-16.685,Major,0.0629,81.245,4-Apr,0.159
Classical,Wolfgang Amadeus Mozart,"Piano Concerto No. 21 in C Major, K. 467: II. Andante",60svToMOiATaYwHFqGIhqo,23,0.978,0.145,496187,0.0718,0.946,F,0.0998,-22.859,Major,0.0371,83.082,4-Apr,0.0536
Classical,Wolfgang Amadeus Mozart,"Die Zauberflöte, K. 620: Ach ich fühls",5O6rVbLdJc8auTv4crDexh,24,0.984,0.235,297427,0.103,0.078,C,0.917,-23.087,Minor,0.0537,81.868,4-Apr,0.0365
Classical,Wolfgang Amadeus Mozart,"Die Zauberflöte, K. 620: Dies Bildnis sind bezaubernd schon",485l6EnvGtKwA6GqxUBwYa,24,0.952,0.212,264867,0.233,2.37E-05,D#,0.796,-16.993,Major,0.0847,71.632,3-Apr,0.108
Classical,Wolfgang Amadeus Mozart,"Così fan tutte, K. 588: Sento, o Dio",49GwmcEiGRcxViC5fvxGjE,24,0.953,0.375,200573,0.125,0,D#,0.118,-22.603,Major,0.12,80.676,3-Apr,0.197
Classical,Wolfgang Amadeus Mozart,"Piano Concerto No. 27 in B-Flat Major, K. 595: I. Allegro",54I9FJLCbRvmEV5LC2tDd8,22,0.977,0.339,755347,0.144,0.861,A#,0.113,-16.503,Major,0.0362,137.303,4-Apr,0.206
Classical,Wolfgang Amadeus Mozart,"Don Giovanni, K. 527: Ah taci ingiusto core",5PcT9QgTJLAYqwxLjRKKRp,22,0.947,0.288,245827,0.249,5.10E-05,E,0.453,-18.8,Major,0.0554,128.846,3-Apr,0.237
Classical,Wolfgang Amadeus Mozart,"Die Zauberflöte, K. 620: Wie stark ist nicht dein Zauberton! - Schnell Füsse",2M8NM6wJ59HIR4cPCJ6IIP,22,0.911,0.326,368640,0.133,0,G,0.13,-20.493,Major,0.0557,92.09,4-Apr,0.206
Classical,Wolfgang Amadeus Mozart,"Concerto No. 3 in E-Flat Major, K.447: II. Romance. Larghetto",3Ipiuqip3IL0gUaIGSPWf0,21,0.991,0.195,226022,0.0159,0.787,G#,0.108,-26.157,Major,0.0443,87.618,4-Apr,0.154
Classical,Wolfgang Amadeus Mozart,"Piano Concerto No. 27 in B-Flat Major, K. 595: II. Larghetto",3XPkemei3U9hsL9QDaGbCD,21,0.988,0.296,510280,0.0222,0.735,D#,0.114,-23.711,Major,0.0389,132.098,4-Apr,0.0714
Classical,Wolfgang Amadeus Mozart,"Concerto No. 2 in E-Flat Major, K.417: I. Allegro",7B7uuJxsw4DCPySz21DstF,21,0.99,0.323,380472,0.0546,0.915,D#,0.0725,-22.47,Major,0.04,124.164,4-Apr,0.225
Classical,Wolfgang Amadeus Mozart,"Concerto No. 3 in E-Flat Major, K.447: I. Allegro",29lQckJgUUlqkiGFDIcNfU,22,0.989,0.42,422964,0.0566,0.933,D#,0.174,-22.701,Major,0.0432,126.681,4-Apr,0.313
Classical,Wolfgang Amadeus Mozart,"Concerto No. 1 in D Major, K.412/518: I. Allegro",6mRiDADi4S4yrEXPsqF5be,22,0.973,0.467,290666,0.103,0.859,D,0.0795,-20.519,Major,0.0402,121.907,4-Apr,0.488
Classical,Wolfgang Amadeus Mozart,"Concerto No. 2 in E-Flat Major, K.417: III. Rondo. Allegro",1BttMb6Nz8LJLnx316SJ7h,20,0.992,0.397,212040,0.0738,0.927,D#,0.134,-20.75,Major,0.0408,103.868,4-Apr,0.495
Classical,Wolfgang Amadeus Mozart,"Requiem, K. 626: III. Pt. 3, Rex tremendae",7jaqUUY44K7S2zV20sHrmY,18,0.981,0.217,153693,0.307,0.96,G,0.356,-14.019,Minor,0.0401,124.162,4-Apr,0.125
Classical,Wolfgang Amadeus Mozart,"Die Entführung aus dem Serail, K. 384, Act I: Ach ich liebte, war so glücklich",3BcR3R978DEklkPNXK5rtG,18,0.975,0.377,328667,0.0969,0.000466,A#,0.68,-23.737,Major,0.0735,117.68,4-Apr,0.159
Classical,Wolfgang Amadeus Mozart,"Concerto No. 4 in E-Flat Major, K.495: I. Allegro Maestoso",3JTPwxy3cSmCPFCtR5UZYP,24,0.988,0.38,490600,0.0772,0.948,D#,0.312,-20.233,Major,0.0403,125.793,4-Apr,0.208
Classical,Wolfgang Amadeus Mozart,"Requiem, K. 626: III, Pt. 5, Confutatis",0rHIjwLApBG1yqtZA20Pho,17,0.991,0.213,157053,0.072,0.866,D,0.133,-17.956,Minor,0.0345,80.832,4-Apr,0.0471
Classical,Wolfgang Amadeus Mozart,"Grabmusik, K. 42: II. Felsen spaltet euren Rachen (Live)",5ZkZMEWg12RmenwB8o8M0N,15,0.962,0.378,404200,0.194,0.00232,D,0.1,-19.632,Major,0.0447,121.998,4-Apr,0.371
Classical,Wolfgang Amadeus Mozart,"Requiem, K. 626: III, Pt. 2, Tuba mirum",38iohwS4KFsHjpOSnlVxkP,18,0.983,0.217,249680,0.161,0.0248,A#,0.265,-22.299,Major,0.0424,133.897,4-Apr,0.0674
Classical,Wolfgang Amadeus Mozart,"Requiem, K. 626: VI. Benedictus",4idVe7ZzkKuwLdYvwzoCWg,16,0.986,0.101,370800,0.239,0.0671,A#,0.374,-17.543,Major,0.0403,78.998,4-Apr,0.0748
Classical,Wolfgang Amadeus Mozart,"Grabmusik, K. 42: I. Wo bin ich? (Live)",5xIcEH86WMrKk1BU3BW1qW,15,0.961,0.402,75307,0.0773,0,G,0.43,-24.035,Major,0.0673,128.796,4-Apr,0.277
Classical,Wolfgang Amadeus Mozart,"Die Entführung aus dem Serail, K. 384, Act II: Welcher Kummer herrscht... Traurigkeit ward mir zum Lose",4RQGFrcIPdV7xrTDIufDDb,17,0.974,0.216,490267,0.0764,0.000177,D#,0.673,-25.699,Major,0.071,85.075,4-Apr,0.0385
Classical,Wolfgang Amadeus Mozart,"Die Entführung aus dem Serail, K. 384, Act I: Overture",2PtYX78R5En7lGJyFVuAC3,22,0.933,0.415,255227,0.137,0.00184,C,0.509,-17.273,Major,0.0486,76.363,4-Apr,0.168
Classical,Wolfgang Amadeus Mozart,"Concerto No. 4 in E-Flat Major, K.495: II. Romance. Andante Cantabile",6LuZ8Ed5TLKpAgNBBc19nh,22,0.992,0.0977,240136,0.0167,0.952,A#,0.107,-25.504,Major,0.0454,74.503,3-Apr,0.153
Classical,Wolfgang Amadeus Mozart,"Piano Concerto No. 27 in B-Flat Major, K. 595: III. Allegro",6ZIy7dBjHzPjfWh14Xx8s9,21,0.984,0.423,471120,0.133,0.877,A#,0.146,-18.534,Major,0.0381,112.673,4-Apr,0.454
Classical,Wolfgang Amadeus Mozart,"Divertimento No. 10 in F Major, K. 247: II. Andante grazioso",32bZwIZbRYe4ImC7PJ8s2A,11,0.882,0.158,221907,0.0893,0.132,C,0.323,-21.894,Major,0.0639,74.959,4-Apr,0.0732
Classical,Wolfgang Amadeus Mozart,"Serenade No. 13 in G Major, K. 525 ""Eine kleine Nachtmusik"": I. Allegro",6yEDcpRwboHYgIVMrB40cH,12,0.928,0.36,338560,0.0529,0.0833,G,0.242,-25.881,Major,0.0446,146.383,4-Apr,0.434
Classical,Wolfgang Amadeus Mozart,"Die Entführung aus dem Serail, K. 384, Act II: Ach Belmonte! Ach, mein Leben!",1uBrUojoExMyzThso4y16z,14,0.985,0.32,655067,0.167,2.46E-06,D,0.341,-19.552,Major,0.153,71.991,4-Apr,0.214
Classical,Wolfgang Amadeus Mozart,"Grabmusik, K. 42: VI. Jesu, was hab ich getan? (Live)",57TBZEaSRHodk0OKDmIcsC,13,0.956,0.291,330067,0.109,1.01E-05,D#,0.172,-22.543,Major,0.0443,77.45,3-Apr,0.127
Classical,Wolfgang Amadeus Mozart,"Requiem, K. 626: III, Pt. 6, Lacrymosa",036plv70dn9SgPDK3wc2RC,18,0.985,0.132,235520,0.177,0.894,D,0.199,-15.562,Minor,0.0389,99.048,3-Apr,0.0381
Classical,Wolfgang Amadeus Mozart,"Concerto No. 3 in E-Flat Major, K.447: III. Allegro",6KVRvE5kJzXGIWPnIDMyhf,21,0.988,0.401,218014,0.22,0.898,D#,0.0904,-22.605,Major,0.048,94.478,3-Apr,0.478
Classical,Wolfgang Amadeus Mozart,"Symphony No. 25 in G Minor, K. 183: IV. Allegro",110izDr20i0gcqF7Zjc7HN,10,0.959,0.407,344173,0.234,0.161,A#,0.821,-21.51,Major,0.0531,107.395,4-Apr,0.46
Classical,Wolfgang Amadeus Mozart,"Cassation in B-Flat Major, K. 99: I. Marcia",4AZasoGBUnYSzJgLnPlYce,11,0.949,0.431,113760,0.0417,0.285,F,0.161,-23.693,Major,0.048,122.636,4-Apr,0.43
Classical,Wolfgang Amadeus Mozart,"Symphony No. 25 in G Minor, K. 183: II. Andante",4T180qYqtrQMsrwvdtFu8P,10,0.987,0.138,285107,0.00975,0.103,A#,0.0963,-33.875,Major,0.0436,85.112,4-Apr,0.0385
Classical,Wolfgang Amadeus Mozart,"Così fan tutte, K. 588: Sorella, cosa dici? - Prenderò quel brunettino",73ZjIHPQQPS95i2tDcDiaS,23,0.975,0.418,273067,0.112,0,A#,0.355,-21.113,Major,0.247,79.61,4-Apr,0.296
Classical,Wolfgang Amadeus Mozart,"Grabmusik, K. 42: III. Geliebte Seel' (Live)",595rwbO9oy1LU3KLCoPcub,14,0.942,0.35,79333,0.0761,0,G,0.156,-22.003,Minor,0.117,79.792,1-Apr,0.0659
Classical,Wolfgang Amadeus Mozart,"Die Entführung aus dem Serail, K. 384, Act III: Im Mohrenland gefangen war",6Zl9SYXK5z4q4mT9hniHkI,13,0.957,0.461,144640,0.0609,0,G,0.114,-29.027,Major,0.0798,94.687,4-Apr,0.458
Classical,Wolfgang Amadeus Mozart,"Grabmusik, K. 42: VIII. Jesu, wahrer Gottessohn (Live)",7Luuy0HM8ph0HsDSBXpMj9,14,0.926,0.263,358400,0.265,3.56E-05,C,0.131,-21.024,Major,0.0355,101.552,3-Apr,0.297
Classical,Wolfgang Amadeus Mozart,"Requiem, K. 626: VIII. Communio. Lux aeterna",7oiz5ZYmyv5gMKYlgfdctA,15,0.987,0.0783,435080,0.333,0.834,D,0.681,-14.805,Minor,0.0383,67.72,3-Apr,0.068
Classical,Wolfgang Amadeus Mozart,"Die Entführung aus dem Serail, K. 384, Act I: Wer ein Liebchen hat gefunden",4sCnKZRDaOqGJdv4lwCuzB,20,0.953,0.414,352467,0.26,0,G,0.865,-22.16,Minor,0.469,85.062,4-Apr,0.564
Classical,Wolfgang Amadeus Mozart,"Die Entführung aus dem Serail, K. 384, Act II: Martern von aller Arten",5LqTtDgGut5Qc6vWdpigaW,17,0.962,0.414,533773,0.13,2.18E-05,C,0.677,-20.308,Major,0.101,126.932,4-Apr,0.104
Classical,Wolfgang Amadeus Mozart,"Cassation in B-Flat Major, K. 99: VI. Menuetto",02bDsmqHrvFzj0fZA6Srpk,10,0.925,0.401,104907,0.101,0.0241,A#,0.13,-21.945,Major,0.0478,186.642,3-Apr,0.431
Classical,Wolfgang Amadeus Mozart,"Ch'io mi scordi di te... Non temer, amato bene, K. 505",0b4Hs0vqaDbi2cGHVbX64Z,9,0.982,0.277,694933,0.148,0.0059,D#,0.252,-22.193,Major,0.0786,91.708,4-Apr,0.127
Classical,Wolfgang Amadeus Mozart,"Piano Concerto No. 8 in C Major, K. 246 ""Lützow"": I. Allegro aperto",3KWbrQTXOGEGbEPF8uMbdc,10,0.985,0.404,456040,0.101,0.836,C,0.219,-22.392,Major,0.0386,131.139,4-Apr,0.431
Classical,Wolfgang Amadeus Mozart,"Cassation in B-Flat Major, K. 99: IV. Menuetto",3Ynxmjs9GG2nZdMbRhPfJG,10,0.962,0.619,105000,0.0588,0.0261,A#,0.115,-21.893,Major,0.0598,118.612,4-Apr,0.671
Classical,Wolfgang Amadeus Mozart,"Die Entführung aus dem Serail, K. 384, Act II: Durch Zärtlichkeit und Schmeicheln",5EI6CaVf8bVVY8Hdp9T6bp,17,0.966,0.378,162173,0.0385,0,A,0.406,-27.698,Major,0.0564,121.058,4-Apr,0.324
Classical,Wolfgang Amadeus Mozart,"Serenade No. 13 in G Major, K. 525 ""Eine kleine Nachtmusik"": II. Romanze",4AI9l6IivaVWOwdCEGiMLm,12,0.846,0.241,370267,0.00983,0.0233,C,0.104,-31.546,Major,0.0485,141.99,4-Apr,0.12
Classical,Wolfgang Amadeus Mozart,"Requiem in D Minor, K. 626: IIIf. Sequence No. 6, Lacrimosa dies illa (Live)",1qLwzPtPriLPHoaoBZEvvX,12,0.993,0.288,135133,0.144,0.795,D,0.164,-20.483,Minor,0.0388,55.322,4-Apr,0.0682
Classical,Wolfgang Amadeus Mozart,"Piano Concerto No. 11 in F Major, K. 413: I. Allegro",36sr6ysHGl9UVDZikZp78Y,12,0.988,0.409,596507,0.0582,0.704,F,0.153,-25.405,Major,0.0384,133.628,3-Apr,0.302
Classical,Wolfgang Amadeus Mozart,"Requiem in D Minor, K. 626: IVa. Offertory No. 1, Domine Jesu Christe (Live)",48zcuBCbxBmEop8Rds8Xdp,12,0.994,0.227,261733,0.239,0.687,C,0.269,-20.408,Minor,0.0357,76.169,4-Apr,0.143
Classical,Wolfgang Amadeus Mozart,"Divertimento No. 10 in F Major, K. 247: III. Menuetto - Trio",4xLRNLT9MkHFNpbxuvHmMC,11,0.961,0.41,265093,0.0207,0.0137,F,0.121,-21.175,Major,0.0434,125.276,3-Apr,0.276
Classical,Wolfgang Amadeus Mozart,"La clemenza di Tito, K. 621, Act II: Ah, Sesto, dunque è vero",1R2XijC7LBOOuFovR3hW9A,0,0.905,0.44,193387,0.131,0,G,0.355,-28.862,Minor,0.341,134.283,3-Apr,0.0888
Classical,Wolfgang Amadeus Mozart,"Die Zauberflöte, K. 620, Act I: Herr, ich bin zwar Verbrecherin (Live)",2jzvn07iNcelKVDdOq6buW,0,0.865,0.252,423600,0.212,4.24E-06,F,0.523,-18.702,Major,0.103,74.093,4-Apr,0.213
Classical,Wolfgang Amadeus Mozart,"La clemenza di Tito, K. 621, Act I: Che mi rechi in quel foglio?",3ze4hugAmG3gm7xieEdy90,0,0.936,0.469,44587,0.17,0,G,0.767,-28.228,Major,0.427,86.101,5-Apr,0.383
Classical,Wolfgang Amadeus Mozart,"Piano Concerto No. 27 in B-Flat Major, K. 595: III. Allegro (Live)",4O4m2VXSTriPS6NA9iRcwD,0,0.984,0.274,511933,0.115,0.799,A#,0.295,-22.436,Major,0.0412,84.063,3-Apr,0.281
Classical,Wolfgang Amadeus Mozart,"La clemenza di Tito, K. 621, Act I: Vengo, aspettate...",4XsCijGFZTVK645B5dLppr,0,0.982,0.32,146187,0.178,9.34E-05,G,0.709,-21.253,Major,0.117,87.3,4-Apr,0.103
Classical,Wolfgang Amadeus Mozart,"Die Zauberflöte, K. 620, Act II: Wie? Wie? Wie? (Live)",5bR1aKA7md9aVfXRN7jWoo,0,0.915,0.523,171133,0.155,0,G,0.251,-22.705,Major,0.082,116.895,4-Apr,0.451
Classical,Wolfgang Amadeus Mozart,"Die Zauberflöte, K. 620, Act I: Ist's denn auch Wirklichkeit, was ich sah? (Live)",5o1eEJTlueWg8Jde38W818,0,0.922,0.431,389067,0.127,0,A#,0.552,-23.568,Major,0.0624,95.709,4-Apr,0.327
Classical,Wolfgang Amadeus Mozart,"La clemenza di Tito, K. 621, Act I: Amico, il passo affretta",64fvB1VNqA5pQnsIo5nwag,0,0.979,0.508,80813,0.0834,0,G,0.348,-25.305,Minor,0.151,112.933,5-Apr,0.0658
Classical,Wolfgang Amadeus Mozart,"Die Zauberflöte, K. 620, Act I: Bei Männern, welche Liebe fühlen (Live)",6Kfx76vGLcjeM1ViE8Q6Nm,0,0.935,0.273,225267,0.108,0,D#,0.488,-24.111,Major,0.18,91.121,3-Apr,0.247
Classical,Wolfgang Amadeus Mozart,"La clemenza di Tito, K. 621, Act II: S'altro che lacrime",74alBkL6JaxDicd8W9ZpHl,0,0.954,0.262,176333,0.12,0.196,D,0.66,-23.775,Major,0.0552,63.902,4-Apr,0.0529
Classical,Wolfgang Amadeus Mozart,"Die Entführung aus dem Serail, K. 384, Act II: Frisch zum Kampfe!",5RDCsdDC9Q3vsWWq3ck7Ys,14,0.949,0.43,201227,0.207,1.05E-05,D,0.781,-20.562,Major,0.578,139.951,4-Apr,0.421
Classical,Wolfgang Amadeus Mozart,"Die Zauberflöte, K. 620: Bei Männern, welche Liebe fühlen",4afvvLqM0yevruHb68BFQ3,23,0.957,0.314,224400,0.129,0,G#,0.359,-20.24,Major,0.0917,100.249,3-Apr,0.149
Classical,Wolfgang Amadeus Mozart,"Church Sonata in E-Flat Major, K. 67 ""Epistle Sonata"" (Live)",12P3xTc2qcY5346l7Dw72N,17,0.763,0.219,162560,0.0614,0.856,D#,0.252,-27.594,Major,0.0367,99.536,3-Apr,0.0755
Classical,Wolfgang Amadeus Mozart,"Requiem in D Minor, K. 626: I. Introit. Requiem aeternam (Live)",3SO2mIJtVyHB2SkLEZFCSw,15,0.992,0.148,257933,0.231,0.807,G,0.347,-18.568,Minor,0.0363,93.747,4-Apr,0.0506
Classical,Wolfgang Amadeus Mozart,"Die Entführung aus dem Serail, K. 384, Act II: Wenn der Freude Tränen fliessen",5g0TigzfdV3f4eceJmPEdw,14,0.991,0.363,289293,0.077,0,A#,0.536,-22.314,Major,0.053,129.474,3-Apr,0.119
Classical,Wolfgang Amadeus Mozart,"Symphony No. 25 in G Minor, K. 183: III. Menuetto - Trio",0FBbljixa0xwP3ChavmTqj,10,0.988,0.562,199493,0.0183,0.0129,G,0.16,-19.904,Minor,0.0469,73.074,3-Apr,0.401
Classical,Wolfgang Amadeus Mozart,"Piano Concerto No. 13 in C Major, K. 415: II. Andante",1gW2REDVZm1xcwSxZr66l3,10,0.971,0.282,453067,0.0423,0.866,F,0.066,-29.847,Major,0.0379,102.458,4-Apr,0.142
Classical,Wolfgang Amadeus Mozart,"Piano Concerto No. 8 in C Major, K. 246 ""Lützow"": II. Andante",5VRyFYf4qi09gjqrvQsAKe,10,0.985,0.246,466160,0.0367,0.738,F,0.129,-28.421,Major,0.0439,176.13,4-Apr,0.172
Classical,Wolfgang Amadeus Mozart,"Piano Concerto No. 13 in C Major, K. 415: III. Allegro",6YVCE6yiEcF7CphzVN86pL,9,0.954,0.379,556333,0.152,0.711,C,0.717,-25.128,Major,0.0463,140.166,3-Apr,0.257
Classical,Wolfgang Amadeus Mozart,"Die Entführung aus dem Serail, K. 384, Act I: March & Chorus of the Janissaries. Singt dem grossen Bassa Lieder",5EjLBEWXBJLKiXheKx0EpY,18,0.968,0.478,99400,0.387,0,C,0.821,-17.254,Major,0.0511,140.201,4-Apr,0.463
Classical,Wolfgang Amadeus Mozart,"Die Entführung aus dem Serail, K. 384, Act I: Konstanze, dich wiederzusehen",7bAo4LoXwHtgkuTfKD9TS5,19,0.986,0.318,335093,0.0596,0,A,0.59,-25.433,Major,0.056,96.915,4-Apr,0.162
Classical,Wolfgang Amadeus Mozart,"Cassation in G Major, K. 63: II. Allegro",0Xa2P445wBT3bXAE45CEd9,13,0.867,0.48,164107,0.155,0.65,D,0.179,-19.589,Major,0.0349,135.45,4-Apr,0.56
Classical,Wolfgang Amadeus Mozart,"Requiem in D Minor, K. 626: IIId. Sequence No. 4, Recordare, Jesu pie (Live)",1Fe6hlOZhHJ0Ej4QNt1w5Y,13,0.991,0.163,331400,0.193,0.00568,F,0.201,-20.829,Major,0.0457,74.375,4-Apr,0.0792
Classical,Wolfgang Amadeus Mozart,"3 German Dances, K. 605: No. 3, German Dance in C Major ""Die Schlittenfahrt""",0JJ3gsZBix6R45X86bQ7Lg,0,0.674,0.427,194627,0.102,0.27,C,0.1,-16.072,Major,0.0317,137.661,3-Apr,0.568
Classical,Wolfgang Amadeus Mozart,"Die Zauberflöte, K. 620, Act II: Marsch der Priester (Live)",0VhPm1fqD9B8wYZpqJzjsc,0,0.97,0.123,168067,0.026,0.585,F,0.138,-29.581,Major,0.0388,85.055,4-Apr,0.199
Classical,Wolfgang Amadeus Mozart,"Symphony No. 25 in G Minor, K. 183: I. Allegro con brio (Live)",0qQCPtzVtUUMviMseaayw7,0,0.957,0.365,517800,0.171,0.649,G,0.437,-16.714,Minor,0.0389,72.723,4-Apr,0.17
Classical,Wolfgang Amadeus Mozart,Sonate Opus KV 331 - Tema Violin Version,3Q11WCd0JcwhPbmLJxq9nr,0,0.991,0.115,77333,0.127,0.905,A,0.162,-12.783,Major,0.0412,82.645,3-Apr,0.406
Classical,Wolfgang Amadeus Mozart,"Die Zauberflöte, K. 620, Act II: Der, welcher wandert diese Straße voll Beschwerden (Live)",4fv6S1OWzgoG6OWjs6ny2L,0,0.938,0.358,305307,0.0471,0.000152,F,0.648,-24.702,Minor,0.037,121.406,4-Apr,0.255
Classical,Wolfgang Amadeus Mozart,"Die Zauberflöte, K. 620, Act I: Die Weisheitslehre dieser Knaben (Live)",4t19la531qELAivnonfunx,0,0.903,0.293,638840,0.0967,0,C,0.646,-21.579,Major,0.0877,177.655,4-Apr,0.179
Classical,Wolfgang Amadeus Mozart,"String Quartet No. 23 in F Major, K. 590: III. Menuetto - Allegretto",5o8aBBK6CTNpoXhe77Lrb8,0,0.92,0.396,234787,0.0651,0.631,F,0.397,-19.001,Major,0.0467,150.417,3-Apr,0.404
Classical,Wolfgang Amadeus Mozart,Fugue in E-flat Major KV 153375f - Violin Version,65eKuudAMAz3ofpE5U3HwN,1,0.992,0.161,182666,0.244,0.916,D#,0.11,-11.886,Major,0.043,179.839,4-Apr,0.556
Classical,Wolfgang Amadeus Mozart,"La clemenza di Tito, K. 621, Act I: Adesso, oh Sesto, parla per me",6QOkIwTCOPAVHpPIAkZIfL,0,0.938,0.446,140827,0.131,0,G,0.478,-27.06,Minor,0.139,123.672,3-Apr,0.223
Classical,Wolfgang Amadeus Mozart,"Die Zauberflöte, K. 620, Act II: Der Hölle Rache kocht in meinem Herzen (Live)",6cCpghnFlnY93nEc8z7SiI,0,0.88,0.391,180440,0.198,2.39E-05,F,0.678,-18.481,Major,0.133,78.525,4-Apr,0.243
Classical,Wolfgang Amadeus Mozart,"La clemenza di Tito, K. 621, Act I: Del più sublime soglio",6vZJ09k91DfoFIb93Mz9Pg,0,0.976,0.321,176987,0.149,0.0288,G,0.724,-23.635,Major,0.0472,99.301,4-Apr,0.178
Classical,Wolfgang Amadeus Mozart,"Piano Concerto No. 24 in C Minor, K. 491: I. Allegro (Live)",6xPJLPVOJxNE8gYFs0CLca,0,0.96,0.261,741027,0.105,0.872,C,0.169,-21.878,Minor,0.0364,142.786,3-Apr,0.151
